Entity,Code,Year,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Albania,ALB,9,,2.4856548,0.14376068,0.4590683,2.1418152,1.291769,0.9934406,-0.49133682,-0.25673294,1.9675503,-0.7928028,-0.20941544,1.6762199,2.859499,-0.77074814,0.7151623,-1.1008911,-1.5164528,-0.057071686,-0.18676186,-0.38659096,-0.7556858,-2.1691465,-1.1871128,-0.42312813,0.8992405,-0.65130615,0.49518585,-2.7989712,-1.6138592,2.1179638,-0.28458023,0.08578491,0.4089508,-0.9137249,-0.55093575,0.034784317,3.18548,0.7419815,0.77443504,-0.7691803,-0.57538986,1.900528,-0.3108616,-0.047431946,-0.7187691,-2.5164576,-1.4179401,-2.4295416,1.578352,0.41501617,1.1649799,-2.0457287,-1.9529057,0.5105324,0.5884533,-0.8814945,-0.018600464,-0.12856674,-0.26691246,-1.1847038,0.7307911,0.9243202,1.0282059,-0.8408623,-2.1032267,-0.5648098,-0.9086704,1.1297951,-0.97143555,1.0115128,0.9050045,2.0347805,1.5984058,1.824894
Albania,ALB,10,,2.9699936,0.6745081,-1.4690886,0.07127857,1.6679277,1.707058,-0.8336649,0.0063505173,0.5334692,-0.033863068,0.4618492,1.5180168,-1.5881729,-1.4068174,-0.89344406,-0.13006401,-0.80759716,0.3632126,-1.1240587,1.195795,-0.6551409,-0.9068527,0.96702576,0.43213272,0.83380413,0.33678913,-2.3266602,-1.3394423,-0.9753666,0.50937176,1.5867653,1.1676579,-0.33735085,1.234788,-1.6600094,-0.40074062,0.25924397,0.062015533,-0.55436707,1.3006124,-1.3290577,0.28717232,0.61829376,0.024170876,-0.3942623,-1.6573191,-1.1786318,0.34822655,-1.3273964,-1.6382084,-0.120780945,-4.0988913,-2.0915842,-1.37288,-0.30621433,-0.66447735,1.0229826,1.6986694,-1.0362358,-0.34848595,-1.167757,0.3459282,0.43166637,0.9771404,-3.035637,-1.0676413,0.47973442,-1.3021994,-0.16062641,-1.1801548,0.5143051,-0.56952953,-2.255947,-0.26432323
Albania,ALB,11,,1.2844124,1.6885757,2.0240955,0.07804012,2.8652468,1.3452606,-0.3615923,-0.20442486,1.2730103,1.5350952,1.2160206,1.8806009,-1.999712,2.3751497,0.17960644,0.7350683,-1.9287066,-2.4638953,-1.9437275,-0.98961735,1.1604595,0.80480576,-1.5088243,1.9779034,-0.16156578,-1.6568866,0.09651756,0.573823,-3.475922,-0.24015808,-1.4129796,0.34686947,-0.095472336,1.080636,-1.253447,-4.833739,0.30794907,-1.4400563,0.6778221,0.35750008,-1.4047165,-1.2747765,-4.1982,0.86172104,-0.33416653,-3.9549446,0.7898054,-0.8334122,-1.3188014,-1.3735614,-1.5826488,-0.28230095,-0.92928123,0.05354023,1.3769779,0.8707886,0.7147827,-0.69898224,-0.50051594,-0.11679077,1.5063334,0.8101082,1.1503458,1.1894627,-1.0589585,0.41209126,0.014980316,-1.106287,-1.1382732,-1.3878632,-2.538659,-0.68745136,0.44064426,-0.6002798
Albania,ALB,12,,2.436335,3.9229875,0.25478458,3.0501661,2.0086584,-0.22029209,0.46706533,-1.6950481,0.17839622,1.2243538,-0.34745407,-1.0007217,0.25816298,0.5332594,2.551383,0.6306162,-1.7210214,-0.163558,-0.5635271,1.4199095,-0.3960247,0.76407576,-4.997728,1.2048607,1.3851008,-3.1336255,0.37943125,0.8961048,2.135993,-0.45466948,1.692719,-1.618089,-4.4684887,-1.1395364,-0.29583406,-1.7165294,1.092042,-2.4901805,1.9059534,-0.11872673,0.054102898,1.5179996,0.6510873,-1.8398938,1.583045,1.6868286,-1.7399337,-0.35350895,-0.35571003,-0.7301476,-0.23043013,-0.9398978,-0.9196799,0.35957432,-0.40353632,-0.2035327,-0.14657927,-0.633255,0.84908247,-0.52824783,1.0271721,-2.5250778,0.45914793,2.5051126,2.0300617,2.132372,-0.9508059,-1.4853985,1.3113976,-0.0145154,-1.6193721,2.004324,-0.06626129,1.6171556
Algeria,DZA,1,2.6240902,0.30504227,-0.39330292,2.3919468,0.22348881,-0.8058901,1.5983381,-1.6578197,2.3732843,-0.59959316,1.5233469,0.11607838,-1.1299429,1.7086973,2.245204,0.1582613,-0.6584072,1.1954517,-1.3210707,-1.8644371,0.5253668,0.27518559,-0.42270088,0.5279875,-1.4207048,-0.5075226,0.79825115,1.409544,2.3927155,-1.860342,-0.34155655,-1.6940489,-1.8567905,-0.93034744,-0.41421986,-1.5603695,0.7788019,-0.28562546,-0.77904224,-0.98797035,-1.0106621,-2.2268534,0.025027275,-2.7140913,-0.0020771027,3.1441994,0.23425198,0.9785547,-1.9105244,-2.039835,-0.80933094,-1.8825397,-0.51239395,0.009814262,2.4699907,0.8396368,-2.3173056,-1.6914005,1.4036188,-0.83183193,-2.4995213,1.2089872,-0.28715992,-1.9593964,-1.1519756,-0.8741112,-0.71462345,-3.0444994,-0.847188,1.2803307,-2.6350517,-2.8060732,-2.9651337,-2.0271835,-2.1268501
Algeria,DZA,2,1.7674131,0.4301138,1.4017057,2.2482634,2.3599215,-1.3102264,-0.15600109,2.4124002,1.7474089,-0.31830978,0.75173473,-0.90382195,-3.0774517,-0.8053036,4.213525,0.33471584,0.76807594,1.9171877,-0.5717163,-1.6460142,1.5978994,-0.9597187,0.26263428,-0.9415531,-1.0892553,-2.6055756,0.954257,0.22005653,-0.43683052,0.590971,-0.69188213,-1.2993507,0.045072556,-1.362854,0.72665405,-0.7342253,0.9450903,0.30056953,0.578928,1.8462629,-1.5917912,-0.105116844,-0.8428087,-1.6131926,0.25409603,0.18457699,1.8561659,0.8579893,-2.2811975,-1.1782074,-1.5960493,-2.1400557,-0.23857498,-0.9585886,0.18303204,2.7194014,0.5655947,-0.22101116,1.944335,-0.99494934,-0.82829094,-0.05517006,-2.3364716,-1.3659992,1.5930758,-1.996273,0.37678337,0.23432255,-2.271368,0.87616444,-2.7267733,-2.3217669,-2.603281,-0.7043028,-1.9981394
Algeria,DZA,3,,2.5963287,0.29802513,-0.15899277,0.89953804,-0.02229309,1.1852608,1.1289196,-0.91179657,-1.5921173,-0.8269634,1.9469337,-1.0207233,0.77809525,2.389719,0.40740013,0.59773254,-1.1572132,0.9115524,1.0188675,0.17376137,-0.15834999,0.5937519,2.9045162,0.37119102,-0.40377426,-1.5653152,-1.8719025,-0.24586296,-1.3802261,0.31508636,-1.428051,-2.0963497,-0.9413929,0.29192543,-0.51026917,-0.9646015,0.19740295,-1.8213882,-1.6484699,-1.3944092,-0.89696693,-1.060257,1.1184444,-1.073225,-0.7252979,-0.97429657,-0.46417046,-3.846446,-2.0730877,-1.8232918,-2.5913315,-1.632555,-1.2441788,-0.40364265,2.0691948,-0.80343246,-0.83156395,-2.6473923,-0.7078705,0.85118484,-2.538351,-1.5208645,-2.8537884,-0.5554943,-0.42846298,-0.18382072,-0.7975788,-2.6240597,-1.5808372,-2.0082455,-4.554594,0.2532997,0.46770287,-2.8172894
Algeria,DZA,4,,1.4076118,-0.09314346,1.9848881,1.4242134,-0.5019798,0.7356148,0.8373947,2.635891,1.4985847,0.99912643,0.44324112,-0.58646965,0.56271744,2.3241673,-1.7584972,0.36940193,-0.39757347,2.1483727,0.8106518,-0.48550224,-0.053998947,-0.9109459,-0.8730736,0.88679504,1.0945396,1.149086,-1.859518,-1.002573,-2.0471954,-2.274683,-0.86393356,-2.3631325,-1.9407444,-0.993124,-1.5399818,0.6816025,0.21747398,-1.0533886,-1.3482513,0.16019058,-0.00450325,-2.2273693,0.18856621,-0.6666355,-2.8387108,-1.6231651,-1.2859287,-2.4808426,-1.5867558,-3.617302,-1.6181965,-2.5838718,-1.3354454,-2.3880463,-2.5459862,-0.28341866,-2.0116787,-0.681715,-3.252203,-3.2540035,-0.7705841,-1.6582527,-0.37597847,-2.7248,-1.6531048,-1.9404984,-3.0801868,-2.078703,-2.744053,-3.7424316,0.24137878,-2.978857,-0.19621849,-2.9091873
Algeria,DZA,5,,-0.5877209,0.108091354,2.5667992,1.3473225,0.41681862,-0.24145699,2.70817,1.2208443,1.3369045,0.8185539,-0.22836494,0.67497635,-0.4750843,-0.2913456,-0.37284088,-0.14727783,-0.87008286,0.8528805,2.0661678,-2.5814953,0.48610878,0.30478668,-0.5745106,0.52812195,1.5150547,-1.3258343,-0.5681572,-0.6769333,0.5863857,0.31326866,-1.099886,-2.5930996,-3.1299877,-1.2970657,-1.1091576,-0.15893173,0.40001297,0.014766693,-2.2277908,-2.2597828,0.07509613,-1.5868969,-0.5235653,-1.855051,-1.7638073,-1.8556538,-1.7801609,-2.646225,-2.5282307,-0.5411339,0.9148388,-3.9526482,-3.045723,-2.1274567,-0.97449684,-1.5333691,-0.56824684,-1.9043102,-1.4592361,-0.57847023,-4.1882057,-1.108366,0.03596878,-1.6617508,-1.9771404,-0.8176708,-2.6318264,-1.6941223,-0.6699619,-1.9604626,-2.091568,-2.1880531,-2.4171867,-1.8512478
Algeria,DZA,6,,0.22489929,1.8687477,2.1330109,1.0279884,0.8200073,0.24334717,0.53790665,0.9398575,-0.054347992,-0.3948021,-0.16610336,1.5487633,-0.6134243,0.25836945,0.35269547,0.002532959,0.0823822,-0.16306686,-0.22665405,-0.46857834,0.19469833,-0.06481171,0.6465416,-0.67765427,1.0183678,-0.18698883,0.30174255,-1.9072208,-0.64736557,0.16345596,0.8022728,-2.3914623,-0.9783783,0.5216217,-1.2243481,-0.33321,-0.034290314,-1.4599934,0.23966217,-0.7883282,-0.9442501,-0.2479744,-0.24974442,-0.35168457,-1.4451771,-1.2116089,-1.6706676,-2.023903,-2.0149345,-0.286232,-0.16309738,-1.4974117,-1.4452572,-0.82460594,-1.3437157,-2.1084785,-1.8921185,-0.33595657,-2.3439903,-1.3971062,-2.4246235,-1.9185524,-1.8651333,-1.755291,-1.1459675,-0.3260498,-2.241787,-1.6859016,-1.1290627,-1.4018326,-2.6206913,-0.11941147,-1.3872185,-0.24411392
Algeria,DZA,7,,2.140976,0.21583557,1.4626961,0.34083557,0.9912796,1.8702354,0.37803268,0.21266937,-0.32536316,0.6853752,0.13231659,0.42242432,0.14865112,0.3541031,0.48830795,0.44393158,-0.588295,-0.21524811,0.71323013,-0.8421402,0.6924324,0.4082718,0.24422073,-0.36427307,0.14216232,-0.014621735,-0.35839844,-1.1050186,-0.689621,-0.9672775,-0.62215805,-1.942524,-0.63352585,-1.2370605,-1.3154373,-0.04941559,-0.2342186,-1.2564011,-1.2648201,-2.3903503,-0.70801926,-1.1186981,-1.1046257,-1.4489403,-1.4397736,-2.2996063,-0.6843834,-1.390049,-1.8916397,-2.6063557,-0.9301872,-0.8209343,-1.7197037,-1.974102,-2.8425694,-1.6854248,-1.9607277,-0.86037064,-0.9163399,-2.005703,-1.3513489,-1.4093704,-1.6119766,-1.0787354,-1.6140785,-1.0969086,-2.2737885,-2.1217575,-0.86533356,-2.6315727,-1.446743,-1.607666,-1.4898224,-1.912983
Algeria,DZA,8,,0.81676865,0.8807297,1.3650055,0.90657043,0.9418793,-0.6693649,0.6198921,-0.1490326,0.61109924,1.0064621,-0.7563324,0.1592102,0.053779602,0.40091705,0.040317535,-0.02096939,0.06655121,0.39745712,0.1452179,0.29885864,-0.7021103,0.38908005,-0.10749054,-0.9425316,0.6710396,0.087890625,-0.829422,0.13445282,0.23731613,-0.15555954,-0.80555344,-1.2384033,-0.7912712,-1.2717743,-0.45412827,-0.17224884,-0.04232788,-0.6643677,-1.1211319,-1.2030296,-0.04556656,-1.1756859,-2.2183018,-0.84872055,-0.7906685,-1.5062561,-1.1158333,-1.7432327,-1.9804039,-2.1394997,-1.5884781,-1.2037735,-1.5630989,-0.58870316,-1.304493,-1.0490456,-1.2628174,-0.67181015,-2.3166275,-1.4378281,-1.1156311,-2.0512047,-1.8374977,-0.47331238,-1.2938309,-1.5016136,-1.8028183,-2.0215073,-1.0383148,-2.3246403,-2.787365,-1.2664452,-1.2901726,-1.8663788
Algeria,DZA,9,,1.6110897,1.8479519,2.066412,0.977129,0.97115517,0.061548233,0.45184326,0.80384827,0.256567,1.5558834,-0.37776184,-0.019657135,1.1113338,0.1314888,-1.4423771,0.49915695,0.4807167,-0.97626114,-0.28582954,-1.2304401,-0.15668106,0.42900658,1.0705585,-0.5119076,1.0622616,0.9032059,-0.8036766,-0.75126266,-0.29600525,-1.0431423,-0.7361183,-1.442213,-0.6923351,0.5744629,0.28173065,-1.406704,-0.4241562,-0.7746639,-1.4197369,-0.7974129,-0.84103394,-1.05587,-0.99015427,-0.9255066,-1.8702469,-1.9172688,-1.8172112,-1.944233,-0.8332863,-1.7270432,-1.602087,-1.502121,-1.675705,-1.0507221,-1.3452892,-0.97777367,-1.0993633,-1.5617771,-2.6067123,-2.532362,-1.9529419,-1.4739285,-2.29986,-1.7392292,-0.70884705,-1.467699,-1.4489517,-1.625885,-1.3740616,-1.954155,-1.7736702,-0.6934166,-2.0806675,-1.1024742
Algeria,DZA,10,,1.936636,1.066412,0.33051682,0.70921135,0.43008423,-0.24310303,-0.8696251,1.5169926,1.1199608,0.46881676,1.9160881,0.9427452,-1.5325813,-0.0034046173,0.061338425,-0.5753174,0.24281311,0.64268494,0.9146576,1.3347607,1.6961079,-0.7467232,1.5412598,-2.1818733,1.0994892,-1.2785149,-0.4488144,-1.7253494,-1.3620853,-1.1548595,-0.24196625,-0.9307518,-1.3420429,1.2068024,-0.17489052,-0.5305443,-0.13324738,-1.0823936,-1.2231483,-2.9123917,-1.5559998,-1.4591656,-0.17355156,-1.9372292,-0.6968422,-2.807785,-1.5308208,-2.1446629,-1.7148476,-3.2384758,-1.560358,-1.7513542,-2.511177,-1.8433113,-2.156742,-1.5614605,-1.3971443,-1.8860188,-0.6071434,-2.3664436,-3.5370197,-1.3637886,-2.1558342,-0.44887352,-1.1350727,-1.9859962,-3.1089287,-2.6494026,-1.679615,-2.92622,-2.0381641,-0.54872704,-3.82728,-1.9211369
Algeria,DZA,11,,2.1600018,0.7285805,0.7480984,0.5927353,0.053361893,0.7824726,-0.47301865,0.7063732,0.36208725,1.1390285,-0.29564476,1.7939701,0.2832756,0.71797943,0.004541397,-1.1792488,-0.33024216,0.14316177,0.70014,-1.1367931,0.43231964,-0.014585495,0.24235916,0.07769585,-0.764349,-1.171566,0.3407402,-0.60785294,0.23637772,0.045446396,0.028902054,-1.6018963,-1.1077843,0.06380844,1.1242371,0.33451653,-0.4977169,-2.1202412,1.2573147,-0.66697884,1.1210728,-2.0447855,-1.3725109,-0.27448654,-2.6659584,-2.142911,-1.1090088,-2.5277987,-2.3618622,-2.4434977,-1.0426598,-0.3032074,-1.91885,-0.26037216,0.8977356,0.31827736,-0.083106995,-2.0342197,-0.81254387,-2.5973406,-1.0015564,-1.8127985,0.8574486,-0.24479866,-1.4230518,-2.2911434,-1.4888878,-2.3952684,0.71943665,-1.058506,-1.7774467,-1.1473236,-1.4975853,-1.4572163
Algeria,DZA,12,,0.9420166,3.693572,0.9989691,1.4016142,1.6253061,0.32834435,-0.80517006,0.9439001,-0.08642864,-0.97024536,-0.81456184,-0.07168865,-0.7126312,2.1846914,2.2804422,-1.3066273,-0.6207657,-0.5898285,-0.48598766,0.03673935,-0.44827175,1.4750109,0.47048473,0.7613392,-1.6143856,-1.5077171,0.11435795,0.6278677,1.305624,-1.1342659,-0.75257206,-0.07866669,-1.5559301,-1.2391043,2.0608797,-3.069642,1.5655708,-2.3068733,-1.1119833,-1.6789122,-1.3288984,-2.4287949,0.7445049,-3.0227575,-1.3420372,1.0552845,-0.16626072,0.047807693,0.20425701,-2.3797064,-1.8832169,-2.4696379,-0.5555315,-0.51509094,-1.829565,-0.53166866,-3.2243729,-2.3302288,-0.8838558,-1.854105,-0.058523178,-2.4343271,-0.5994959,-2.6323872,-1.585227,0.052822113,-2.0291977,-4.288995,-1.0533514,-2.3349247,-1.4076319,-2.3265505,-1.3709784,-2.469225
American Samoa,ASM,1,1.0029488,-0.27656174,0.2780037,-0.24394035,0.10945511,0.8180733,-0.031902313,0.53715897,0.60966873,0.47011185,-0.39799118,0.03334427,-0.13700485,-0.9235649,0.22182083,-0.19318771,-0.4233513,0.40669632,-0.117076874,0.26713943,0.049671173,0.4882393,-0.10074997,-0.10438156,-0.21674728,-0.51215744,0.290699,-0.5339165,-0.2620659,-0.12430954,-0.24757004,0.026111603,-0.22401047,0.22182083,-0.4686699,-0.9452934,-0.13880348,-0.11524582,-0.3907299,-0.7296257,-0.3581047,-0.0481987,-0.27473068,-0.30192184,-0.225811,-0.27473068,-0.452343,-0.082653046,-1.2135124,-0.57377243,-0.93442917,-0.17869186,-0.8129997,-0.6136589,0.084095,0.20732498,-0.3617363,-0.29285812,0.21095657,-0.59913254,-0.079021454,-0.6553459,-0.4034233,0.14027786,-0.21857834,-0.3544731,-0.24937057,-0.48859787,-1.2280083,-0.7241936,-0.31461716,0.27077103,-0.09168625,-0.71512985,-0.6136589
American Samoa,ASM,2,0.94680023,-0.1659317,-0.7476883,-0.3924942,0.049705505,0.977623,-0.033638,0.46111298,0.7456589,0.33245087,0.337883,-0.16776276,-0.55921173,-0.9833145,0.18202972,-0.24570465,-0.6480179,0.21282196,0.038841248,0.28533173,-0.028205872,0.17476654,0.337883,-0.28012848,-0.48130035,-0.48853302,0.27443695,-0.27106476,-0.60089874,0.11678314,0.2925644,0.07689667,-0.015541077,-0.09345245,-0.48130035,-0.818367,0.035209656,0.024345398,-0.58097076,-0.40155792,-0.078956604,0.42668915,-0.301857,-0.20038605,-0.0010147095,-0.0046463013,-0.11881256,0.10771942,-0.8473892,-0.64621735,-0.91806793,-0.068092346,-0.3471756,-0.95249176,0.31975555,0.31249237,-0.06989288,-0.7676468,-0.030006409,-0.68427277,0.03340912,-0.50302887,-0.20761871,-0.343544,-0.58820343,-0.068092346,-0.24207306,-0.65888214,-0.4831009,-0.8383255,-0.7114639,-0.33994293,0.07689667,-0.54291534,-0.446846
American Samoa,ASM,3,,0.1446724,-0.034740448,-0.083660126,0.42015457,0.686573,-0.05830002,0.33498,0.44914627,0.072193146,0.25886917,-0.13624191,-0.656353,-0.6038017,0.7844429,-0.24497414,-0.6654167,-0.16523361,-0.07099533,0.45097733,0.18092728,0.19362259,0.47270584,-0.39719772,-0.7252312,-0.15433884,0.16463089,-0.3953972,-0.32288742,0.03230667,0.1609993,-0.27033615,-0.1525383,0.35673904,-0.52585983,-0.89377975,0.16643143,-0.051036835,-0.10905075,-0.284832,-0.42255783,0.22804642,0.19362259,-0.29569626,0.17006302,-0.027477264,-0.60923386,-0.39899826,-0.5603123,-0.69080734,-0.7850456,0.29509354,-0.5856743,-0.59656906,-0.39356613,0.30052567,-0.904644,-0.46424484,0.1120491,-0.7505913,0.077625275,-0.054670334,-0.50593185,-0.67991257,-0.23591232,-0.13441086,-0.40626144,-0.50230026,-0.5240593,-0.6889763,-0.29389572,-0.30295944,-0.23591232,-0.21595383,-0.62192917
American Samoa,ASM,4,,-0.106012344,0.098760605,-0.11327553,0.36517906,0.6478939,-0.25826454,0.34525108,0.21295738,-0.08065224,0.03897667,0.19663048,-0.14046669,-0.18212318,0.5935421,0.02448082,-0.61889076,0.2673092,-0.07522011,0.3126278,0.28543663,0.1767025,-0.006341934,-0.20568275,-0.3144474,-0.024469376,-0.29995155,-0.30538368,-0.3760624,-0.36699867,-0.24193764,-0.09877968,-0.091516495,0.22019005,-0.5083561,-0.6859684,-0.27456093,-0.3724308,-0.46486855,-0.58083534,-0.057092667,-0.43767738,0.14227867,-0.5699711,0.16943932,-0.106012344,-0.60079384,-0.32531166,-0.7222233,-0.7185917,-0.7765751,-0.09514809,-0.11327553,-0.67510414,-0.12233925,-0.17308998,-0.77114296,-0.58083534,-0.067956924,-0.6207218,-0.37423134,-0.16039467,-0.5409794,-0.1948185,-0.42318153,0.11508751,-0.17669106,-0.49566078,-0.9849796,-1.1734867,-0.2528019,-0.35067177,-0.20208168,-0.53554726,-0.41954994
American Samoa,ASM,5,,0.27450562,-0.0317688,0.290802,0.70584106,0.07876587,0.08239746,0.37054634,0.15127563,-0.11694336,0.06790161,0.4394226,-0.23657227,-0.15319824,0.6985779,0.118652344,-0.38336182,-0.20574951,-0.1513977,0.13494873,0.4847412,0.05883789,0.29986572,-0.051727295,-0.22387695,-0.76394653,-0.5464783,-0.19851685,-0.32717896,-0.22930908,-0.12420654,-0.15319824,-0.019073486,0.19296265,0.13677979,-0.27825928,-0.22024536,-0.9143677,-0.49935913,-0.4359131,-0.14956665,-0.2999878,-0.033599854,-0.26919556,-0.48666382,-0.060760498,-0.15499687,-0.4739685,-0.77301025,-0.52835083,-0.7657757,-0.22207642,-0.12783813,-0.50479126,0.23825073,-0.13690186,-0.30545044,-0.45947266,-0.28549194,-0.5591736,-0.4449768,-0.45404053,-0.7494507,-0.0064086914,-0.46853638,0.39050293,-0.26919556,-0.26919556,-0.48666382,-0.8364563,-0.5265503,-0.06259155,0.004486084,-0.053527832,-0.5809021
American Samoa,ASM,6,,0.48093987,-0.0084095,-0.16426277,0.19639397,0.7183361,0.44468498,0.32325554,0.013349533,-0.044633865,-0.09358406,0.4537506,-0.22950935,-0.11894417,0.45554924,-0.06459236,-0.32191658,0.38307,0.06226921,-0.048265457,0.22358513,-0.29292488,0.02421379,-0.23494148,-0.22587776,-0.19688606,-0.5375843,-0.6318531,-0.0011463165,0.23988152,-0.3019886,-0.35637093,0.060468674,0.102155685,-0.039201736,-0.546648,-0.22044563,-0.88557625,-0.29655647,-0.6408863,-0.50135994,-0.56840706,0.38667107,-0.46147346,-0.10988045,-0.14250374,-0.46330452,-0.30742073,-0.63908577,-0.22587776,-0.64995,-0.42885208,-0.18782234,-0.39442635,0.0024852753,-0.18782234,0.26524162,-0.33824348,-0.27842903,-0.8746815,-0.48503304,-0.15156746,-0.8420582,-0.2476368,-0.28749275,-0.26213264,-0.08632088,-0.08632088,-1.0305347,-0.4216175,-0.5901661,-0.2893238,0.05320549,-0.3509388,-0.46330452
American Samoa,ASM,7,,0.6002922,-0.23698807,0.34476852,0.39188766,0.3683281,0.16715431,0.3936882,-0.05574417,-0.22612381,0.060222626,-0.091999054,-0.14094925,0.074718475,0.43717575,0.049358368,-0.5396309,0.58216476,-0.059375763,-0.16267776,-0.095630646,-0.16630936,0.21427536,0.17258835,-0.42546463,0.14179611,-1.2518806,-0.052143097,0.22513962,0.36649704,-0.02314949,-0.8205452,0.089214325,0.37739182,-0.063007355,-0.48347855,-0.2750435,-0.9238472,-0.26417923,-0.49977493,-0.99635696,-0.98366165,0.02943039,-0.59584427,-0.14818382,-0.48891068,-0.5179024,-0.6755562,-0.58314896,-0.40190506,-0.3874092,-0.27687454,-0.42183304,-0.29860306,-0.3040352,-0.4200325,0.033031464,-0.5813179,-0.015888214,-0.38560867,-0.52513504,0.121837616,-0.35298538,-0.45808792,-0.5034065,-0.5106392,-0.095630646,-0.45808792,-0.91661453,0.03486252,-0.6302681,-0.0068244934,-0.119190216,-0.5758858,-0.7552986
American Samoa,ASM,8,,0.9312744,-0.6671753,0.0033874512,0.43652344,0.8153076,0.10848999,0.2824707,0.2861023,-0.58743286,-0.13433838,0.26434326,-0.018371582,-0.07998657,0.19006348,-0.21228218,-0.17785645,0.30786133,-0.03286743,-0.06729126,0.49813843,-0.35546875,-0.1633606,0.20819283,-0.34094238,-0.06729126,-0.5892334,-0.3173828,-0.18692017,0.18643188,-0.4732666,-0.19778442,0.15197754,0.26617432,-0.04916382,-0.5403137,-0.38989258,-1.2996826,-0.76504517,-0.469635,-0.7015991,-1.1383667,-0.38446045,-0.24853516,-0.32284546,-0.44244385,-0.30471802,-0.87194824,-0.4315796,-0.6272888,-0.2593994,-0.49139404,-0.29382324,-0.6309204,-0.7741089,-0.7867737,-0.041931152,-0.54211426,-0.5946655,-0.45513916,-0.06365967,-0.36090088,-0.52944946,-0.6019287,-0.27389526,-0.21954346,-0.5566101,-0.38806152,-0.2593994,-0.7469177,-0.36090088,-0.63635254,-0.42614746,-0.45150757,-0.36090088
American Samoa,ASM,9,,0.15146065,-0.07147026,0.20944405,0.20581245,0.26742744,0.28918648,0.2692585,0.32544136,-0.33062553,0.22937202,0.20218086,0.41604805,-0.058774948,-0.11675835,-0.39044,-0.3831768,0.071718216,-0.12038994,0.11883736,0.32180977,0.16412544,-0.008024216,-0.27807426,-0.11132622,-0.3505535,-0.24001884,0.02276802,-0.2055645,-0.060606003,-0.3324566,-0.10772514,0.26199532,-0.07147026,0.290987,0.048158646,-0.12585258,-0.7909527,-0.4484234,-0.53722954,-0.42306328,-0.45928764,-0.4738121,0.06988716,-0.07147026,-0.33605766,-0.37594414,-0.5879803,-0.5698528,-0.6894512,-0.50097466,-0.39587212,-0.3578167,-0.7836895,-0.6967144,-0.4484234,-0.16027641,-0.020719528,-0.4031353,-0.52996635,-0.52093315,-0.3578167,-0.50823784,-0.18926811,-0.17840385,-0.38860893,-0.658659,-0.37594414,-0.67315483,-0.493742,-0.27081108,-0.6224041,-0.225523,-0.5734844,-0.7130108
American Samoa,ASM,10,,0.16195488,-0.2421894,0.3160076,0.08584404,0.24169731,0.17465019,0.04778862,0.86694145,-0.4071064,0.39938164,0.07134819,0.6114178,-0.46692085,-0.29657173,-0.053712845,0.17284966,-0.06094551,0.04235649,0.435606,0.04778862,0.25619316,0.17465019,-0.1225605,-0.35272408,-0.57022285,-0.13525581,0.16558647,-0.5267353,-0.28387642,-0.2294941,-0.5683918,0.38668633,-0.106264114,0.18914604,-0.31830025,-0.71521187,-0.8148823,-0.45059395,-0.33462715,-0.7568989,-0.5484638,-0.109895706,-0.39261055,-0.100831985,-0.35635567,-0.51220894,-0.40530586,-0.23312569,-1.0522785,-0.6100788,-1.0033588,-0.3201313,-0.7786274,-0.41436958,-0.142519,-0.32736397,-0.44516182,-0.349123,-0.3327961,-0.1678791,-0.20413399,-0.55389595,-0.9761677,-0.5520954,-0.39804268,-0.28387642,-0.617342,-0.38534737,-0.6499653,-0.6970844,-0.06094551,-0.5792866,-0.30560493,-0.35455513
American Samoa,ASM,11,,0.5495949,-0.42541122,0.053043365,-0.032131195,0.18533707,0.44812393,-0.0013389587,0.38287735,0.32489395,0.062107086,0.043979645,0.41550064,-0.40911484,-0.21517563,0.10922623,-0.19161606,-0.1227684,-0.15899277,0.3647499,0.18170547,-0.20611191,0.5133705,-0.1227684,-0.13363266,-0.4743309,0.09289932,-0.024898529,0.100162506,-0.3166771,-0.39278793,0.02765274,-0.52508163,0.0748024,-0.05389023,-0.5577049,-1.1267662,-0.102809906,-0.21700668,-0.46346664,-0.6519432,-0.33117294,-0.38555527,-0.26229477,-0.03396225,-0.36922836,-0.78063583,-0.6356468,-0.17712021,-0.67370224,-0.419981,-0.97634506,-0.3003502,-0.53414536,-0.49972153,-0.10100937,0.011356354,-0.7262535,-0.5196495,-0.1354332,-0.43447495,-0.27862167,-0.56313705,-0.93828964,-0.39278793,-1.0977745,-0.4236107,-0.5486412,-0.9437218,-1.2427635,-1.0651512,-0.9020653,-0.394619,-0.3203087,-0.87304306
